symbol,publishedAt,title,description,sentiment,neg,neu,pos,url
HINDALCO,2025-10-06T12:57:31Z,"UPSC Key: National Camel Mission, Landslides in Darjeeling, and Mission Sudarshan Chakra","Why is the Centre’s plan to launch the National Camel Sustainability Initiative (NCSI) important for your UPSC exam? What significance do topics such as the landslides in Darjeeling, Sir Creek, and India’s SMR ambitions have for both the Preliminary and Main …",negative,0.9999882,9.936748e-07,1.0886724e-05,https://indianexpress.com/article/upsc-current-affairs/upsc-key-national-camel-mission-landslides-darjeeling-sudarshan-chakra-10291237/
HINDALCO,2025-10-06T00:29:56Z,"Sustaining above 25,000 may unlock fresh upside for Nifty","Nifty began October positively, breaking its losing streak, with experts eyeing sustained levels above 24,820 for further gains towards 25,000-25,170. While the structure remains fragile, sectors like banking, auto, metals, and defence are poised to drive mom…",neutral,9.203613e-09,1.0,1.4160855e-08,https://economictimes.indiatimes.com/markets/stocks/news/sustaining-above-25000-may-unlock-fresh-upside-for-nifty/articleshow/124328139.cms
HINDALCO,2025-10-03T13:21:43Z,"Adani, Reliance Among Six Private Firms Evince Interest In BSMRs; 16 Sites Under Review","At least six private companies, including Reliance Industries and Adani Power, have evinced interest in setting up Bharat small modular reactors (BSMRs) and identified 16 probable sites across six states. The six corporates who have responded to the request f…",negative,0.9999031,8.956369e-06,8.79558e-05,https://www.ndtvprofit.com/business/adani-reliance-among-six-private-firms-evince-interest-in-bsmrs-16-sites-under-review
HINDALCO,2025-10-03T12:22:45Z,"Metal stocks rally; Lloyds Metals jumps over 6%, Tata Steel up more than 3%","Metal stocks were in the limelight on Friday, with Lloyds Metals surging over 6 per cent, helping the broader equity market end in the positive territory.",neutral,6.7587393e-09,1.0,1.7399787e-08,https://economictimes.indiatimes.com/markets/stocks/news/metal-stocks-rally-lloyds-metals-jumps-over-6-tata-steel-up-more-than-3/articleshow/124291527.cms
HINDALCO,2025-10-03T11:02:06Z,"Adani, Reliance among six private firms exploring small modular nuclear reactors",Six major Indian companies show interest in Bharat small modular reactors. Reliance Industries and Adani Power are among them. They identified sixteen probable sites across six states. NPCIL extended the proposal deadline to March next year. These reactors wi…,negative,0.9999807,7.6965935e-06,1.1529232e-05,https://economictimes.indiatimes.com/industry/energy/power/adani-reliance-among-six-private-firms-exploring-small-modular-nuclear-reactors/articleshow/124290002.cms
HINDALCO,2025-10-03T08:30:37Z,"Equity markets steady at midday, metal stocks lead gains after RBI policy",The RBI kept the repo rate unchanged at 5.5% while lowering its FY26 inflation forecast to 2.6% from 3.1% and raising GDP growth projections to 6.8% from 6.5%,neutral,0.00015569635,0.9996873,0.00015712593,https://www.thehindubusinessline.com/markets/stock-markets/equity-markets-steady-at-midday-metal-stocks-lead-gains-after-rbi-policy/article70120591.ece
HINDALCO,2025-10-03T07:39:12Z,"Top movers: Sensex, Nifty 50 erase early loss as metal stocks shine, Tata Steel, Hindalco lead gainers","After a low opening, Sensex traded flat at 80,993.58 at 12.48 pm after reclaiming the 81,000 mark from the day’s low of 80,649.57 and Nifty 50 traded at 24,834.50, moderating between 24,747.55 and 24,855.70",positive,0.0075789276,0.019428076,0.9729931,https://www.thehindubusinessline.com/markets/stock-markets/top-gainers-losers-mid-day-3rd-oct-sensex-nifty-50-erase-early-loss-as-metal-stocks-shine-tata-steel-hindalco-lead-gainers/article70120517.ece
HINDALCO,2025-10-03T05:21:32Z,"Nifty Prediction Today – October 3, 2025: Nifty futures: Holds above a support","Nifty 50 opened today’s session with a gap-down at 24,760 versus Wednesday’s close of 24,836. It is currently hovering around 24,800, down about 0.2 per cent.",negative,0.999762,3.88458e-06,0.00023408447,https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-october-3-2025-nifty-futures-holds-above-a-support/article70120188.ece
HINDALCO,2025-10-03T05:17:01Z,Markets open flat despite RBI’s growth-supportive stance; Banks lead sectoral gains,"Benchmark indices open lower, Nifty at 24,787.60; RBI holds repo rate, boosts growth outlook, metal stocks surge.",neutral,2.2904904e-07,0.99999976,3.198046e-08,https://www.thehindubusinessline.com/markets/markets-open-flat-despite-rbis-growth-supportive-stance-banks-lead-sectoral-gains/article70120178.ece
HINDALCO,2025-10-02T07:58:39Z,India's copper industry flags CEPA threat as imports from UAE surge,"IPCPA warns of rising copper rod imports from UAE under CEPA, threatening domestic copper refining investments.",positive,4.6560498e-07,1.1870623e-05,0.9999877,https://www.thehindubusinessline.com/economy/indias-copper-industry-flags-cepa-threat-as-imports-from-uae-surge/article70117219.ece
HINDALCO,2025-10-02T07:13:02Z,India’s copper industry sounds alarm as UAE imports surge under CEPA,"The Indian Primary Copper Producers Association warns that surging copper rod imports from the UAE under CEPA threaten domestic investments. Despite no local refining, UAE firms convert imported cathodes with minimal value addition, exploiting phased tariff r…",positive,0.0003793975,6.115367e-05,0.99955946,https://economictimes.indiatimes.com/industry/indl-goods/svs/metals-mining/rising-uae-copper-imports-threaten-indias-domestic-refining-ambitions-warns-ipcpa/articleshow/124270928.cms
